_id,image,brand,name,price,tier,chipset,socket,formFactor,memorySlots,memoryMaxGb
608dd537905ec60bdc069000,/images/motherboard/motherboard.jpg,Asus,ROG Crosshair VIII Dark Hero,484.39,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069001,/images/motherboard/motherboard.jpg,Asus,ROG Crosshair VIII Formula,568.09,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069002,/images/motherboard/motherboard.jpg,Asus,ROG Crosshair VIII Hero,425.00,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069003,/images/motherboard/motherboard.jpg,Asus,ROG Crosshair VIII Hero (WI-FI),435.89,1,X570,AM4,ATX,4,128
608dd537905ec60bdc069004,/images/motherboard/motherboard.jpg,Gigabyte,X570 AORUS MASTER,330.86,1.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069005,/images/motherboard/motherboard.jpg,MSI,MAG X570 TOMAHAWK WIFI,212.49,1.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069006,/images/motherboard/motherboard.jpg,ASRock,X570 CREATOR,487.65,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069007,/images/motherboard/motherboard.jpg,Asus,ROG Strix X570-E Gaming,302.88,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069008,/images/motherboard/motherboard.jpg,MSI,MEG X570 ACE,347.42,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069009,/images/motherboard/motherboard.jpg,MSI,MEG X570 UNIFY,292.39,2,X570,AM4,ATX,4,128
608dd537905ec60bdc069010,/images/motherboard/motherboard.jpg,ASRock,X570 Phantom Gaming X,345.34,2.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069011,/images/motherboard/motherboard.jpg,ASRock,X570 Taichi,283.56,2.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069012,/images/motherboard/motherboard.jpg,Asus,ROG Strix X570-F Gaming,233.02,2.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069013,/images/motherboard/motherboard.jpg,Asus,TUF GAMING X570-PLUS,195.94,2.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069014,/images/motherboard/motherboard.jpg,Asus,TUF GAMING X570-PLUS (WI-FI),203.02,2.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069015,/images/motherboard/motherboard.jpg,Asus,PRIME X570-P,157.02,3,X570,AM4,ATX,4,128
608dd537905ec60bdc069016,/images/motherboard/motherboard.jpg,Gigabyte,X570 AORUS PRO,205.33,3,X570,AM4,ATX,4,128
608dd537905ec60bdc069017,/images/motherboard/motherboard.jpg,Gigabyte,X570 AORUS ULTRA,275.94,3,X570,AM4,ATX,4,128
608dd537905ec60bdc069018,/images/motherboard/motherboard.jpg,ASRock,X570 PHANTOM GAMING-ITX/TB3,229.15,3,X570,AM4,Mini ITX,2,64
608dd537905ec60bdc069019,/images/motherboard/motherboard.jpg,Asus,ROG Strix X570-I Gaming,279.00,3,X570,AM4,Mini ITX,2,64
608dd537905ec60bdc069020,/images/motherboard/motherboard.jpg,Asus,TUF B450M-PRO GAMING,90.64,3,B450,AM4,Micro ATX,4,64
608dd537905ec60bdc069021,/images/motherboard/motherboard.jpg,ASRock,X570 Steel Legend,211.34,3.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069022,/images/motherboard/motherboard.jpg,ASRock,X470 Taichi,291.20,3.3,X470,AM4,ATX,4,64
608dd537905ec60bdc069023,/images/motherboard/motherboard.jpg,ASRock,X470 Taichi Ultimate,363.03,3.3,X470,AM4,ATX,4,64
608dd537905ec60bdc069024,/images/motherboard/motherboard.jpg,Gigabyte,X570 AORUS ELITE,181.99,3.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069025,/images/motherboard/motherboard.jpg,Gigabyte,X570 AORUS ELITE WIFI,245.08,3.7,X570,AM4,ATX,4,128
608dd537905ec60bdc069026,/images/motherboard/motherboard.jpg,MSI,X470 GAMING M7 AC,272.39,3.7,X470,AM4,ATX,4,64
608dd537905ec60bdc069027,/images/motherboard/motherboard.jpg,ASRock,X570 Extreme4,240.94,4,X570,AM4,ATX,4,128
608dd537905ec60bdc069028,/images/motherboard/motherboard.jpg,Gigabyte,X570 I AORUS PRO WIFI,199.99,4,X570,AM4,Mini ITX,2,64
608dd537905ec60bdc069029,/images/motherboard/motherboard.jpg,ASRock,X570 Pro4,144.99,4.3,X570,AM4,ATX,4,128
608dd537905ec60bdc069030,/images/motherboard/motherboard.jpg,ASRock,X570M Pro4,178.88,4.3,X570,AM4,Micro ATX,4,128
608dd537905ec60bdc069031,/images/motherboard/motherboard.jpg,Gigabyte,X570 GAMING X,152.90,5,X570,AM4,ATX,4,128
608dd537905ec60bdc069032,/images/motherboard/motherboard.jpg,Gigabyte,X570 UD,187.52,5,X570,AM4,ATX,4,128
608dd537905ec60bdc069033,/images/motherboard/motherboard.jpg,MSI,B450 GAMING PRO CARBON AC,259.00,5,B450,AM4,ATX,4,64
608dd537905ec60bdc069034,/images/motherboard/motherboard.jpg,MSI,B450 GAMING PRO CARBON MAX WIFI,129.90,5,B450,AM4,ATX,4,128
608dd537905ec60bdc069035,/images/motherboard/motherboard.jpg,MSI,B450 TOMAHAWK,79.00,5,B450,AM4,ATX,4,64
608dd537905ec60bdc069036,/images/motherboard/motherboard.jpg,MSI,B450 TOMAHAWK MAX,89.00,5,B450,AM4,ATX,4,64
608dd537905ec60bdc069037,/images/motherboard/motherboard.jpg,MSI,B450 TOMAHAWK MAX II,97.99,5,B450,AM4,ATX,4,128
608dd537905ec60bdc069038,/images/motherboard/motherboard.jpg,MSI,B450M BAZOOKA MAX WIFI,117.46,5,B450,AM4,Micro ATX,4,128
608dd537905ec60bdc069039,/images/motherboard/motherboard.jpg,MSI,B450M MORTAR,92.37,5,B450,AM4,Micro ATX,4,64
608dd537905ec60bdc069040,/images/motherboard/motherboard.jpg,ASRock,B550 PG Velocita,191.49,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069041,/images/motherboard/motherboard.jpg,ASRock,B550 Phantom Gaming 4,105.02,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069042,/images/motherboard/motherboard.jpg,ASRock,B550 Phantom Gaming 4/ac,116.60,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069043,/images/motherboard/motherboard.jpg,ASRock,B550 Phantom Gaming-ITX/ax,197.49,4,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069044,/images/motherboard/motherboard.jpg,ASRock,B550 Pro4,129.15,5.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069045,/images/motherboard/motherboard.jpg,ASRock,B550 Steel Legend,174.56,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069046,/images/motherboard/motherboard.jpg,ASRock,B550 Taichi,277.55,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069047,/images/motherboard/motherboard.jpg,ASRock,B550M Phantom Gaming 4,92.63,5.3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069048,/images/motherboard/motherboard.jpg,ASRock,B550M Pro4,104.96,5.3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069049,/images/motherboard/motherboard.jpg,ASRock,B550M Steel Legend,132.08,4.3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069050,/images/motherboard/motherboard.jpg,ASRock,B550M-ITX/ac,129.22,8,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069051,/images/motherboard/motherboard.jpg,Asus,PRIME B550-PLUS,134.90,8,B550,AM4,ATX,4,128
608dd537905ec60bdc069052,/images/motherboard/motherboard.jpg,Asus,PRIME B550M-A,106.58,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069053,/images/motherboard/motherboard.jpg,Asus,PRIME B550M-A (WI-FI),124.90,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069054,/images/motherboard/motherboard.jpg,Asus,PRIME B550M-A/CSM,122.88,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069055,/images/motherboard/motherboard.jpg,Asus,PRIME B550M-K,100.00,8,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069056,/images/motherboard/motherboard.jpg,Asus,ROG STRIX B550-A GAMING,157.02,2.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069057,/images/motherboard/motherboard.jpg,Asus,ROG STRIX B550-E GAMING,218.00,1.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069058,/images/motherboard/motherboard.jpg,Asus,ROG STRIX B550-F GAMING,172.94,2.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069059,/images/motherboard/motherboard.jpg,Asus,ROG STRIX B550-F GAMING (WI-FI),180.59,2.7,B550,AM4,ATX,4,128
608dd537905ec60bdc069060,/images/motherboard/motherboard.jpg,Asus,ROG STRIX B550-I GAMING,199.90,4,B550,AM4,Mini ITX,2,64
608dd537905ec60bdc069061,/images/motherboard/motherboard.jpg,Asus,TUF GAMING B550-PLUS,138.02,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069062,/images/motherboard/motherboard.jpg,Asus,TUF GAMING B550-PLUS (WI-FI),149.02,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069063,/images/motherboard/motherboard.jpg,Asus,TUF GAMING B550M-PLUS,131.69,3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069064,/images/motherboard/motherboard.jpg,Asus,TUF GAMING B550M-PLUS (WI-FI),147.90,3,B550,AM4,Micro ATX,4,128
608dd537905ec60bdc069065,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS ELITE,147.16,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069066,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS ELITE AX,166.37,3,B550,AM4,ATX,4,128
608dd537905ec60bdc069067,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS ELITE AX V2,166.37,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069068,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS ELITE V2,140.94,3.3,B550,AM4,ATX,4,128
608dd537905ec60bdc069069,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS MASTER,264.99,1,B550,AM4,ATX,4,128
608dd537905ec60bdc069070,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS PRO,179.90,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069071,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS PRO AC,180.90,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069072,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS PRO AX,210.39,2,B550,AM4,ATX,4,128
608dd537905ec60bdc069073,/images/motherboard/motherboard.jpg,Gigabyte,B550 AORUS PRO V2,172.43,2.3,B550,AM4,ATX,4,128
