_id,image,brand,name,price,chipset,memoryGb,coreClockMhz,boostClockMhz,lengthMillimeters,tdpW,recommendedPsuWatts,performance
608dd507905ec60bdc069817,/images/gpu/e12965fd7d450968a750aecf29938a75.256p.jpg,Gigabyte,AORUS XTREME WATERFORCE,7644.00,GeForce RTX 3090,24,1400,1785,252,350,750,1458
608dd507905ec60bdc069818,/images/gpu/e974ec8aee2499a0e03956c459a36e3d.256p.jpg,Gigabyte,GV-N3090GAMING OC-24GD,8346.00,GeForce RTX 3090,24,1400,1755,320,350,750,1458
608dd507905ec60bdc069819,/images/gpu/no-image.png,Gigabyte,TURBO,7722.00,GeForce RTX 3090,24,1400,1695,267,350,750,1458
608dd507905ec60bdc069820,/images/gpu/cbee7f02649e2958e4bd5426208b4a2b.256p.jpg,Gigabyte,Vision OC,7878.00,GeForce RTX 3090,24,1400,1755,320,350,750,1458
608dd507905ec60bdc069821,/images/gpu/no-image.png,KFA2,EX Gamer,8580.00,GeForce RTX 3090,24,1400,1755,330,350,750,1458
608dd507905ec60bdc069822,/images/gpu/faeae7a4755e293378629b0cfd832701.256p.jpg,KFA2,SG,8034.00,GeForce RTX 3090,24,1400,1710,329,350,750,1458
608dd507905ec60bdc069823,/images/gpu/no-image.png,MSI,GAMING TRIO,8268.00,GeForce RTX 3090,24,1400,1710,335,350,750,1458
608dd507905ec60bdc069824,/images/gpu/41lazQUiAYL.jpg,MSI,GAMING X TRIO,8580.00,GeForce RTX 3090,24,1400,1710,335,350,750,1458
608dd507905ec60bdc069825,/images/gpu/c85db6c6cfa0f6430a6536f563477d08.256p.jpg,MSI,SUPRIM,7878.00,GeForce RTX 3090,24,1400,1875,336,350,750,1458
608dd507905ec60bdc069826,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 3X,8034.00,GeForce RTX 3090,24,1400,1710,305,350,750,1458
608dd507905ec60bdc069827,/images/gpu/fd5660b7727f943a45aa3b5aa2ec4f93.256p.jpg,MSI,VENTUS 3X OC,7410.00,GeForce RTX 3090,24,1400,1710,305,350,750,1458
608dd507905ec60bdc069828,/images/gpu/41IUkbD-Y8L.jpg,NVIDIA,Founders Edition,7410.00,GeForce RTX 3090,24,1395,1695,313,350,750,1458
608dd507905ec60bdc069829,/images/gpu/86b51576a7fe13820d0c860d42594b4e.256p.jpg,Palit,GameRock,7488.00,GeForce RTX 3090,24,1400,1710,304,350,750,1458
608dd507905ec60bdc069830,/images/gpu/600333b32af0aad0d2b080a4e0b0606c.256p.jpg,Palit,GamingPro,7956.00,GeForce RTX 3090,24,1395,1695,394,350,750,1458
608dd507905ec60bdc069831,/images/gpu/c81b1c219c860351b4f7dd2395972d11.256p.jpg,Palit,GamingPro OC,7956.00,GeForce RTX 3090,24,1400,1710,304,350,750,1458
608dd507905ec60bdc069832,/images/gpu/89f80e5d6737ae27ffeee29c98c0924e.256p.jpg,PNY,XLR8 Gaming EPIC-X RGB,7410.00,GeForce RTX 3090,24,1395,1695,293.88,350,750,1458
608dd507905ec60bdc069833,/images/gpu/b9f1d1b40a44707ada8b436c4bb646c9.256p.jpg,Zotac,GAMING Trinity,8190.00,GeForce RTX 3090,24,1400,1695,317.8,350,750,1458
608dd507905ec60bdc069834,/images/gpu/ef7f384aa72bfb4f212ac0c9f8cca06b.256p.jpg,ASRock,Challenger D OC,820.80,Radeon RX 5500 XT,4,1685,1845,241,130,300,408
608dd507905ec60bdc069835,/images/gpu/d81d724459d4011ae032062b6203b940.256p.jpg,ASRock,Challenger ITX,837.90,Radeon RX 5500 XT,8,1607,1845,190,130,300,408
608dd507905ec60bdc069836,/images/gpu/a51f35ec89f82f791e07ef959212163a.256p.jpg,ASRock,Phantom Gaming D OC,855.00,Radeon RX 5500 XT,8,1685,1845,240.57,130,300,408
608dd507905ec60bdc069837,/images/gpu/no-image.png,Asus,DUAL EVO OC,872.10,Radeon RX 5500 XT,8,1607,1865,242,130,300,408
608dd507905ec60bdc069838,/images/gpu/f300ed4938d22ed462f0c290b54300ea.256p.jpg,Asus,STRIX GAMING OC,897.75,Radeon RX 5500 XT,8,1607,1865,280,130,300,408
608dd507905ec60bdc069839,/images/gpu/a85f33401d41280354b2552a89b0cbef.256p.jpg,Gigabyte,GAMING OC,837.90,Radeon RX 5500 XT,8,1685,1845,281,130,300,408
608dd507905ec60bdc069840,/images/gpu/41xOQb-ri8L.jpg,Gigabyte,OC,812.25,Radeon RX 5500 XT,4,1647,1845,225,130,300,408
608dd507905ec60bdc069841,/images/gpu/f95aa513151b4e95b76fdd7a06d2ee75.256p.jpg,MSI,GAMING,914.85,Radeon RX 5500 XT,8,1647,1845,247,130,300,408
608dd507905ec60bdc069842,/images/gpu/f2a05a0988f430fc8c852eab1d8d9e81.256p.jpg,MSI,GAMING X,931.95,Radeon RX 5500 XT,8,1685,1845,247,130,300,408
608dd507905ec60bdc069843,/images/gpu/f35fedb0450427dec520c5efb19d9c46.256p.jpg,MSI,MECH,837.90,Radeon RX 5500 XT,8,1607,1845,215,130,300,408
608dd507905ec60bdc069844,/images/gpu/f0f82000fdfbb94651cc1d66bdfeffa6.256p.jpg,MSI,MECH OC,897.75,Radeon RX 5500 XT,8,1647,1845,215,130,300,408
608dd507905ec60bdc069845,/images/gpu/80d62ac874b08adbaec0fde4d7ba11f0.256p.jpg,PowerColor,AXRX 5500 XT 4GBD6-3DH,863.55,Radeon RX 5500 XT,4,1717,1845,180,130,300,408
608dd507905ec60bdc069846,/images/gpu/41fqjXZk9tL.jpg,PowerColor,Red Dragon,855.00,Radeon RX 5500 XT,8,1685,1845,227,130,300,408
608dd507905ec60bdc069847,/images/gpu/189d5834d3455704688623d69bacd69a.256p.jpg,Sapphire,NITRO+ SE,837.90,Radeon RX 5500 XT,8,1607,1845,257,130,300,408
608dd507905ec60bdc069848,/images/gpu/41aw7w3THuL.jpg,Sapphire,PULSE,846.45,Radeon RX 5500 XT,8,1607,1845,233,130,300,408
608dd507905ec60bdc069849,/images/gpu/b93502b11638e6af3400b242206d179d.256p.jpg,VisionTek,901315,829.35,Radeon RX 5500 XT,4,1607,1845,177.8,130,300,408
608dd507905ec60bdc069850,/images/gpu/b93502b11638e6af3400b242206d179d.256p.jpg,VisionTek,901316,829.35,Radeon RX 5500 XT,8,1607,1845,177.8,130,300,408
608dd507905ec60bdc069851,/images/gpu/410wgs6jSiL._SL500_.jpg,XFX,THICC II Pro,846.45,Radeon RX 5500 XT,8,1607,1845,281,130,300,408
608dd507905ec60bdc069852,/images/gpu/ef7f384aa72bfb4f212ac0c9f8cca06b.256p.jpg,ASRock,Challenger D OC,1300.00,Radeon RX 5600 XT,6,1235,1620,240.5,150,450,610
608dd507905ec60bdc069853,/images/gpu/9d16a73c6a5df9c4ace5f544436bc943.256p.jpg,ASRock,Challenger Pro OC,1312.50,Radeon RX 5600 XT,6,1420,1750,279.93,150,450,610
608dd507905ec60bdc069854,/images/gpu/35e4b5e2d4b954da6456c301b4718656.256p.jpg,ASRock,Phantom Gaming D OC,1375.00,Radeon RX 5600 XT,6,1355,1620,290.6,150,450,610
608dd507905ec60bdc069855,/images/gpu/no-image.png,Asus,DUAL EVO TOP,1250.00,Radeon RX 5600 XT,6,1247,1770,283,150,450,610
608dd507905ec60bdc069856,/images/gpu/b656f41532082c5f2bb6f387402d517f.256p.jpg,Asus,STRIX GAMING OC,1275.00,Radeon RX 5600 XT,6,1247,1770,303.7,150,450,610
608dd507905ec60bdc069857,/images/gpu/51zfhzPGw6L.jpg,Asus,TUF Gaming X3 EVO OC,1225.00,Radeon RX 5600 XT,6,1247,1770,282.6,150,450,610
608dd507905ec60bdc069858,/images/gpu/a85f33401d41280354b2552a89b0cbef.256p.jpg,Gigabyte,GAMING OC,1375.00,Radeon RX 5600 XT,6,1247,1620,279.85,150,450,610
608dd507905ec60bdc069859,/images/gpu/5dc7a19cc8b9e55b5c90d1ce5c8f3138.256p.jpg,Gigabyte,WINDFORCE OC,1375.00,Radeon RX 5600 XT,6,1247,1620,228,150,450,610
608dd507905ec60bdc069860,/images/gpu/no-image.png,Gigabyte,WINDFORCE OC Rev 2.0,1350.00,Radeon RX 5600 XT,6,1247,1620,228,150,450,610
608dd507905ec60bdc069861,/images/gpu/f95aa513151b4e95b76fdd7a06d2ee75.256p.jpg,MSI,GAMING,1337.50,Radeon RX 5600 XT,6,1185,1600,297,150,450,610
608dd507905ec60bdc069862,/images/gpu/9b6ad5d8e932a1d00c47933deda2226e.256p.jpg,MSI,GAMING MX,1262.50,Radeon RX 5600 XT,6,1280,1620,297,150,450,610
608dd507905ec60bdc069863,/images/gpu/f2a05a0988f430fc8c852eab1d8d9e81.256p.jpg,MSI,GAMING X,1262.50,Radeon RX 5600 XT,6,1235,1620,297,150,450,610
608dd507905ec60bdc069864,/images/gpu/f35fedb0450427dec520c5efb19d9c46.256p.jpg,MSI,MECH,1237.50,Radeon RX 5600 XT,6,1130,1560,231,150,450,610
608dd507905ec60bdc069865,/images/gpu/a21fa8a56f1fb4e36dc93b9d75bfc51b.256p.jpg,MSI,MECH OC,1300.00,Radeon RX 5600 XT,6,1185,1600,231,150,450,610
608dd507905ec60bdc069866,/images/gpu/no-image.png,PowerColor,AXRX 5600 ITX 6GBD6-2DH,1312.50,Radeon RX 5600 XT,6,1247,1620,175,150,450,610
608dd507905ec60bdc069867,/images/gpu/c9c4a9509273c51f73c42602bfbb29d0.256p.jpg,PowerColor,AXRX 5600XT 6GBD6-3DH/OC,1262.50,Radeon RX 5600 XT,6,1247,1620,230,150,450,610
608dd507905ec60bdc069868,/images/gpu/e9d55533749d1c7e4bd32dc8cd04fe33.256p.jpg,PowerColor,Red Devil,1300.00,Radeon RX 5600 XT,6,1247,1750,240,150,450,610
608dd507905ec60bdc069869,/images/gpu/f0f4c53e097b0849ab6b0f4f28d89a44.256p.jpg,PowerColor,Red Dragon,1287.50,Radeon RX 5600 XT,6,1247,1620,240,150,450,610
608dd507905ec60bdc069870,/images/gpu/41aw7w3THuL.jpg,Sapphire,PULSE,1212.50,Radeon RX 5600 XT,6,1247,1750,254,150,450,610
608dd507905ec60bdc069871,/images/gpu/ae52eafb3199259a4492c2888337d25f.256p.jpg,Sapphire,PULSE BE,1225.00,Radeon RX 5600 XT,6,1247,1620,230.5,150,450,610
608dd507905ec60bdc069872,/images/gpu/no-image.png,XFX,THICC II Pro,1300.00,Radeon RX 5600 XT,6,1247,1620,280,150,450,610
608dd507905ec60bdc069873,/images/gpu/no-image.png,XFX,THICC III Pro,1300.00,Radeon RX 5600 XT,6,1247,1750,326,150,450,610
608dd507905ec60bdc069874,/images/gpu/fb9017359a82d3ea1aa8f53932c53734.256p.jpg,XFX,THICC III Ultra,1300.00,Radeon RX 5600 XT,6,1247,1750,326,150,450,610
608dd507905ec60bdc069875,/images/gpu/18e96427d246f0d75f614bc265597452.256p.jpg,ASRock,Phantom Gaming D,504.70,Radeon RX 570,4,1168,1244,236.2,150,450,352
608dd507905ec60bdc069876,/images/gpu/41CPB-xUjzL.jpg,ASRock,Phantom Gaming X,519.40,Radeon RX 570,8,1228,1331,279,150,450,352
608dd507905ec60bdc069877,/images/gpu/db0d7dd2c7bceec3268637391fbdc4e5.256p.jpg,Asus,AREZ Expedition,524.30,Radeon RX 570,8,1168,1266,240,150,450,352
608dd507905ec60bdc069878,/images/gpu/d412ac436dfeb8e866bb9ad04f3490ce.256p.jpg,Asus,AREZ STRIX OC,485.10,Radeon RX 570,4,1168,1310,240,150,450,352
608dd507905ec60bdc069879,/images/gpu/41y9-E8yFkL.jpg,Asus,Expedition,494.90,Radeon RX 570,4,1168,1254,240,150,450,352
608dd507905ec60bdc069880,/images/gpu/36144c5996b7d763f24bf774efc1153b.256p.jpg,Asus,ROG STRIX,470.40,Radeon RX 570,4,1168,1310,240,150,450,352
608dd507905ec60bdc069881,/images/gpu/b656f41532082c5f2bb6f387402d517f.256p.jpg,Asus,STRIX GAMING OC,504.70,Radeon RX 570,8,1168,1310,240,150,450,352
608dd507905ec60bdc069882,/images/gpu/2867c5edb1a9e1502bdc76aa1f06ef16.256p.jpg,Gigabyte,AORUS,514.50,Radeon RX 570,4,1168,1295,232,150,450,352
608dd507905ec60bdc069883,/images/gpu/69fd5811492059347e502c154256f369.256p.jpg,Gigabyte,GAMING,485.10,Radeon RX 570,4,1168,1255,232,150,450,352
608dd507905ec60bdc069884,/images/gpu/51Zvat8UruL.jpg,Gigabyte,GAMING 8G,519.40,Radeon RX 570,8,1168,1255,232,150,450,352
608dd507905ec60bdc069885,/images/gpu/3e97ec7238dfac9c3e28165e44a544f2.256p.jpg,Gigabyte,GAMING MI,504.70,Radeon RX 570,4,1244,1255,232,150,450,352
608dd507905ec60bdc069886,/images/gpu/ad9567c2f9ab87cc8b6cfbf62a90147c.256p.jpg,MSI,ARMOR,485.10,Radeon RX 570,8,1244,1281,270,150,450,352
608dd507905ec60bdc069887,/images/gpu/7a4078ec847992a52e82d0d168ea7e93.256p.jpg,MSI,ARMOR OC,490.00,Radeon RX 570,4,1168,1244,246,150,450,352
608dd507905ec60bdc069888,/images/gpu/ad9567c2f9ab87cc8b6cfbf62a90147c.256p.jpg,MSI,ARMOR OCV1,534.10,Radeon RX 570,4,1168,1268,246.126,150,450,352
608dd507905ec60bdc069889,/images/gpu/43c82c4eced4b715ab4826414507a7e0.256p.jpg,MSI,GAMING,470.40,Radeon RX 570,4,1168,1268,276,150,450,352
608dd507905ec60bdc069890,/images/gpu/41w-3Wpjp4L.jpg,MSI,GAMING X,529.20,Radeon RX 570,4,1168,1293,276,150,450,352
608dd507905ec60bdc069891,/images/gpu/0bb27ff5486c41115565da1f484c40a6.256p.jpg,MSI,GT OC,514.50,Radeon RX 570,8,1168,1256,237,150,450,352
608dd507905ec60bdc069892,/images/gpu/c9123ae81b4fcdedbdf7ec616663cce5.256p.jpg,PowerColor,AXRX 570 8GBD5-3DHD/OC,465.50,Radeon RX 570,8,1168,1250,255,150,450,352
608dd507905ec60bdc069893,/images/gpu/41M%2BJ1Jt93L.jpg,PowerColor,AXRX 570 8GBD5-DM,480.20,Radeon RX 570,4,1105,1244,255,150,450,352
608dd507905ec60bdc069894,/images/gpu/e9d55533749d1c7e4bd32dc8cd04fe33.256p.jpg,PowerColor,Red Devil,539.00,Radeon RX 570,4,1168,1320,310,150,450,352
608dd507905ec60bdc069895,/images/gpu/f0f4c53e097b0849ab6b0f4f28d89a44.256p.jpg,PowerColor,Red Dragon,534.10,Radeon RX 570,4,1168,1250,255,150,450,352
608dd507905ec60bdc069896,/images/gpu/no-image.png,Sapphire,NITRO+,514.50,Radeon RX 570,4,1168,1340,260,150,450,352
608dd507905ec60bdc069897,/images/gpu/51ENE1ixHuL.jpg,Sapphire,PULSE,504.70,Radeon RX 570,4,1168,1284,230,150,450,352
608dd507905ec60bdc069898,/images/gpu/ae52eafb3199259a4492c2888337d25f.256p.jpg,Sapphire,PULSE ITX,514.50,Radeon RX 570,8,1168,1244,170,150,450,352
608dd507905ec60bdc069899,/images/gpu/31o9IjfXAZL.jpg,Sapphire,PULSE UEFI,490.00,Radeon RX 570,4,1168,1284,230,150,450,352
608dd507905ec60bdc069900,/images/gpu/19216cdb86e682bf4ca37bc54c989e42.256p.jpg,VisionTek,900961,499.80,Radeon RX 570,4,1168,1264,242,150,450,352
608dd507905ec60bdc069901,/images/gpu/no-image.png,XFX,Black Edition,524.30,Radeon RX 570,8,1168,1328,243,150,450,352
608dd507905ec60bdc069902,/images/gpu/482d1c847ec78203a76f146d0f5412c9.256p.jpg,XFX,RS,475.30,Radeon RX 570,4,1168,1286,243,150,450,352
608dd507905ec60bdc069903,/images/gpu/e37aab6c57e4e0930b4e8f00a78c983a.256p.jpg,XFX,RS XXX,524.30,Radeon RX 570,4,1168,1284,243,150,450,352
608dd507905ec60bdc069904,/images/gpu/ea0ddbb9cbb3c0a80458af90732d6ba2.256p.jpg,XFX,RX-570P8DBDR,514.50,Radeon RX 570,8,1328,1284,243,150,450,352
608dd507905ec60bdc069905,/images/gpu/41FSsyh1k5L.jpg,XFX,RX-570P8DFD6,509.60,Radeon RX 570,8,1168,1286,243,150,450,352
608dd507905ec60bdc069906,/images/gpu/41XUUvUqIpL.jpg,XFX,XXX,480.20,Radeon RX 570,4,1264,1284,243,150,450,352
608dd507905ec60bdc069907,/images/gpu/ef7f384aa72bfb4f212ac0c9f8cca06b.256p.jpg,ASRock,Challenger D OC,1550.00,Radeon RX 5700,8,1515,1750,281,180,450,652
608dd507905ec60bdc069908,/images/gpu/18e96427d246f0d75f614bc265597452.256p.jpg,ASRock,Phantom Gaming D OC,1503.50,Radeon RX 5700,8,1610,1750,286.91,180,450,652
608dd507905ec60bdc069909,/images/gpu/31SJ2Pd509L.jpg,ASRock,Radeon RX 5700 8G,1689.50,Radeon RX 5700,8,1465,1765,280.85,180,450,652
608dd507905ec60bdc069910,/images/gpu/no-image.png,Asus,DUAL EVO OC,1565.50,Radeon RX 5700,8,1515,1750,271,180,450,652
608dd507905ec60bdc069911,/images/gpu/be69148d22e81fd185b52af56fd04758.256p.jpg,Asus,RX5700-8G,1627.50,Radeon RX 5700,8,1465,1725,270,180,450,652
608dd507905ec60bdc069912,/images/gpu/f7f529993e8d11c3661afa5c4361698f.256p.jpg,Asus,STRIX GAMING OC,1581.00,Radeon RX 5700,8,1610,1750,305,180,450,652
608dd507905ec60bdc069913,/images/gpu/41jvVD+T5FL.jpg,Asus,TUF Gaming X3 OC,1550.00,Radeon RX 5700,8,1565,1750,269,180,450,652
608dd507905ec60bdc069914,/images/gpu/a85f33401d41280354b2552a89b0cbef.256p.jpg,Gigabyte,GAMING OC,1658.50,Radeon RX 5700,8,1565,1750,279.85,180,450,652
608dd507905ec60bdc069915,/images/gpu/559cf0b90ff305ed42d41b97c5a1a751.256p.jpg,Gigabyte,GV-R57-8GD-B,1627.50,Radeon RX 5700,8,1465,1725,270,180,450,652
608dd507905ec60bdc069916,/images/gpu/no-image.png,HIS,HS-57LR8SSNR,1550.00,Radeon RX 5700,8,1465,1725,268,180,450,652
608dd507905ec60bdc069917,/images/gpu/786b52dbd952ecdca95284db8bc4ac96.256p.jpg,MSI,EVOKE,1658.50,Radeon RX 5700,8,1490,1650,254,180,450,652
608dd507905ec60bdc069918,/images/gpu/e14e08213682ddda9466b6829d67a718.256p.jpg,MSI,EVOKE OC,1627.50,Radeon RX 5700,8,1540,1700,254,180,450,652
608dd507905ec60bdc069919,/images/gpu/43c82c4eced4b715ab4826414507a7e0.256p.jpg,MSI,GAMING,1503.50,Radeon RX 5700,8,1490,1725,297,180,450,652
608dd507905ec60bdc069920,/images/gpu/no-image.png,MSI,GAMING X,1581.00,Radeon RX 5700,8,1610,1750,297,180,450,652
608dd507905ec60bdc069921,/images/gpu/f35fedb0450427dec520c5efb19d9c46.256p.jpg,MSI,MECH,1503.50,Radeon RX 5700,8,1465,1725,232,180,450,652
608dd507905ec60bdc069922,/images/gpu/f35fedb0450427dec520c5efb19d9c46.256p.jpg,MSI,MECH OC,1689.50,Radeon RX 5700,8,1515,1750,232,180,450,652
608dd507905ec60bdc069923,/images/gpu/31DHofWFtxL.jpg,MSI,Radeon RX 5700 8G,1581.00,Radeon RX 5700,8,1465,1725,270,180,450,652
608dd507905ec60bdc069924,/images/gpu/9836ae93da8adc70012b6c73da11b523.256p.jpg,MSI,RX 5700 8G,1596.50,Radeon RX 5700,8,1465,1725,270,180,450,652
608dd507905ec60bdc069925,/images/gpu/be77a2cdc97917818e227fd128686b9e.256p.jpg,PowerColor,AXRX 5700 8GBD6-3DH/OC,1581.00,Radeon RX 5700,8,1515,1750,230,180,450,652
608dd507905ec60bdc069926,/images/gpu/346cc3ca7132766fcda25ef84ef057d5.256p.jpg,PowerColor,AXRX 5700 8GBD6-M3DH,1596.50,Radeon RX 5700,8,1465,1725,270,180,450,652
608dd507905ec60bdc069927,/images/gpu/no-image.png,PowerColor,ITX 2DH,1503.50,Radeon RX 5700,8,1465,1725,175,180,450,652
608dd507905ec60bdc069928,/images/gpu/e9d55533749d1c7e4bd32dc8cd04fe33.256p.jpg,PowerColor,Red Devil,1643.00,Radeon RX 5700,8,1610,1750,300,180,450,652
608dd507905ec60bdc069929,/images/gpu/7aba3041f26ca8f6fef07a27c9b165b6.256p.jpg,PowerColor,Red Dragon,1472.50,Radeon RX 5700,8,1565,1750,240,180,450,652
608dd507905ec60bdc069930,/images/gpu/bdd6b30a65e22d2a58e0fdc1732b54aa.256p.jpg,Sapphire,21294-01-20G,1627.50,Radeon RX 5700,8,1465,1725,268,180,450,652
608dd507905ec60bdc069931,/images/gpu/30e2daa5093300c1b05f6a79628840c7.256p.jpg,Sapphire,21294-01-40G,1550.00,Radeon RX 5700,8,1465,1725,268,180,450,652
608dd507905ec60bdc069932,/images/gpu/51ENE1ixHuL.jpg,Sapphire,PULSE,1627.50,Radeon RX 5700,8,1540,1750,254,180,450,652
608dd507905ec60bdc069933,/images/gpu/e5718ced9b1ae9fd38de6085bc752135.256p.jpg,VisionTek,901281,1503.50,Radeon RX 5700,8,1465,1725,268,180,450,652
608dd507905ec60bdc069934,/images/gpu/eb93a1490438a9187bf1c0d50b5d4980.256p.jpg,XFX,DD Ultra,1705.00,Radeon RX 5700,8,1565,1750,293,180,450,652
608dd507905ec60bdc069935,/images/gpu/31SJ2Pd509L.jpg,XFX,RX-57XL8MFG6,1581.00,Radeon RX 5700,8,1465,1725,266.7,180,450,652
608dd507905ec60bdc069936,/images/gpu/e28ffaa96b939299cfb97b5ba22fb082.256p.jpg,XFX,RX-57XL8MFGR,1488.00,Radeon RX 5700,8,1465,1725,266.7,180,450,652
608dd507905ec60bdc069937,/images/gpu/6eeb4502ddbac9ef3decda92cccf7f94.256p.jpg,ASRock,Challenger D OC,1706.90,Radeon RX 5700 XT,8,1650,1905,281,225,550,747
608dd507905ec60bdc069938,/images/gpu/a51f35ec89f82f791e07ef959212163a.256p.jpg,ASRock,Challenger Pro OC,1622.40,Radeon RX 5700 XT,8,1580,1905,291,225,550,747
608dd507905ec60bdc069939,/images/gpu/18e96427d246f0d75f614bc265597452.256p.jpg,ASRock,Phantom Gaming D OC,1723.80,Radeon RX 5700 XT,8,1690,1945,286.91,225,550,747
608dd507905ec60bdc069940,/images/gpu/31xed4Ooh1L.jpg,ASRock,Radeon RX 5700 XT 8G,1605.50,Radeon RX 5700 XT,8,1605,1905,284.8,225,550,747
608dd507905ec60bdc069941,/images/gpu/900415cb18806a91e94f91abd7661356.256p.jpg,ASRock,RX5700 XT 8G,1723.80,Radeon RX 5700 XT,8,1605,1905,284.8,225,550,747
608dd507905ec60bdc069942,/images/gpu/41jtQtiVt-L.jpg,ASRock,Taichi X OC+,1673.10,Radeon RX 5700 XT,8,1810,2025,324.35,225,550,747
608dd507905ec60bdc069943,/images/gpu/ee3869252fa987c7d314929e9d40e876.256p.jpg,Asus,RX5700XT-8G,1639.30,Radeon RX 5700 XT,8,1605,1905,270,225,550,747
608dd507905ec60bdc069944,/images/gpu/f7f529993e8d11c3661afa5c4361698f.256p.jpg,Asus,STRIX GAMING OC,1825.20,Radeon RX 5700 XT,8,1770,2035,305,225,550,747
608dd507905ec60bdc069945,/images/gpu/cd1abeffe5d9d8505e815d9506874105.256p.jpg,Asus,TUF Gaming X3 EVO OC,1723.80,Radeon RX 5700 XT,8,1605,1980,282.6,225,550,747
608dd507905ec60bdc069946,/images/gpu/41LSBIIlMuL.jpg,Asus,TUF Gaming X3 OC,1622.40,Radeon RX 5700 XT,8,1650,1980,269,225,550,747
608dd507905ec60bdc069947,/images/gpu/92eaeb59320924d1aa31585a68d695f6.256p.jpg,Gigabyte,AORUS,1656.20,Radeon RX 5700 XT,8,1770,2010,290,225,550,747
608dd507905ec60bdc069948,/images/gpu/a85f33401d41280354b2552a89b0cbef.256p.jpg,Gigabyte,GAMING OC,1723.80,Radeon RX 5700 XT,8,1650,1905,279.85,225,550,747
608dd507905ec60bdc069949,/images/gpu/b30b9fa3fe94c0fb9ca636c710934cef.256p.jpg,Gigabyte,GV-R57XT-8GD-B,1656.20,Radeon RX 5700 XT,8,1605,1905,270,225,550,747
608dd507905ec60bdc069950,/images/gpu/0d3b5018a7a1d96c7c0abdd061a4641c.256p.jpg,Gigabyte,GV-R57XTGAMING OC-8GD REV2.0,1842.10,Radeon RX 5700 XT,8,1650,1795,279.85,225,550,747
608dd507905ec60bdc069951,/images/gpu/eb5fe160741d9085216fcf39580c885e.256p.jpg,HIS,HS-57XR8SSBR,1656.20,Radeon RX 5700 XT,8,1605,1905,272,225,550,747
608dd507905ec60bdc069952,/images/gpu/786b52dbd952ecdca95284db8bc4ac96.256p.jpg,MSI,EVOKE,1825.20,Radeon RX 5700 XT,8,1630,1905,254,225,550,747
608dd507905ec60bdc069953,/images/gpu/e14e08213682ddda9466b6829d67a718.256p.jpg,MSI,EVOKE OC,1808.30,Radeon RX 5700 XT,8,1690,1945,254,225,550,747
608dd507905ec60bdc069954,/images/gpu/43c82c4eced4b715ab4826414507a7e0.256p.jpg,MSI,GAMING,1690.00,Radeon RX 5700 XT,8,1630,1905,297,225,550,747
608dd507905ec60bdc069955,/images/gpu/no-image.png,MSI,GAMING X,1859.00,Radeon RX 5700 XT,8,1730,1980,297,225,550,747
608dd507905ec60bdc069956,/images/gpu/f35fedb0450427dec520c5efb19d9c46.256p.jpg,MSI,MECH,1673.10,Radeon RX 5700 XT,8,1605,1905,232,225,550,747
608dd507905ec60bdc069957,/images/gpu/f35fedb0450427dec520c5efb19d9c46.256p.jpg,MSI,MECH OC,1639.30,Radeon RX 5700 XT,8,1670,1925,232,225,550,747
608dd507905ec60bdc069958,/images/gpu/31oFOQUqGlL.jpg,MSI,Radeon RX 5700 XT 8G,1791.40,Radeon RX 5700 XT,8,1605,1905,270,225,550,747
608dd507905ec60bdc069959,/images/gpu/58c41b4a42be5d75303040ecb3f35e4a.256p.jpg,MSI,RX 5700 XT 8G,1639.30,Radeon RX 5700 XT,8,1605,1905,270,225,550,747
608dd507905ec60bdc069960,/images/gpu/2ce24f39c65db0574915fcf3be0af434.256p.jpg,PowerColor,AXRX 5700XT 8GBD6-3DH,1757.60,Radeon RX 5700 XT,8,1605,1905,230,225,550,747
608dd507905ec60bdc069961,/images/gpu/4162pP5uCxL.jpg,PowerColor,AXRX 5700XT 8GBD6-M3DH,1842.10,Radeon RX 5700 XT,8,1605,1905,270,225,550,747
608dd507905ec60bdc069962,/images/gpu/6f26533afe4421d12684b044bf4e63b5.256p.jpg,PowerColor,Red Devil,1673.10,Radeon RX 5700 XT,8,1605,1905,300,225,550,747
608dd507905ec60bdc069963,/images/gpu/7aba3041f26ca8f6fef07a27c9b165b6.256p.jpg,PowerColor,Red Dragon,1757.60,Radeon RX 5700 XT,8,1650,1905,240,225,550,747
608dd507905ec60bdc069964,/images/gpu/e4adb87f7371afb8d5858785fe1c2517.256p.jpg,Sapphire,21293-01-40G,1740.70,Radeon RX 5700 XT,8,1605,1905,272,225,550,747
608dd507905ec60bdc069965,/images/gpu/no-image.png,Sapphire,NITRO+,1723.80,Radeon RX 5700 XT,8,1770,2010,306,225,550,747
608dd507905ec60bdc069966,/images/gpu/189d5834d3455704688623d69bacd69a.256p.jpg,Sapphire,NITRO+ SE,1859.00,Radeon RX 5700 XT,8,1840,2035,306,225,550,747
608dd507905ec60bdc069967,/images/gpu/51ENE1ixHuL.jpg,Sapphire,PULSE,1774.50,Radeon RX 5700 XT,8,1670,1925,254,225,550,747
608dd507905ec60bdc069968,/images/gpu/3df1100007fba8e6e8c4cfbf84fd137b.256p.jpg,VisionTek,50th anniversary edition,1808.30,Radeon RX 5700 XT,8,1680,1980,266.7,225,550,747
